block,feature_set,n_features,feature_cols,zone,C,n,auc,auc_ci_lo,auc_ci_hi,ref_auc,delta_vs_ref,ci_strictly_above_ref,ci_strictly_below_ref,candidate_revision
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pz,1.0,81,0.8155006858710563,0.721664849393485,0.9029782481669275,0.9327846364883402,-0.11728395061728392,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pz,10.0,81,0.8168724279835391,0.7207494351408825,0.9059939644749705,0.9286694101508915,-0.11179698216735245,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",tz,0.1,68,0.8027972027972028,0.6310071547001153,0.9360243055555556,0.937062937062937,-0.13426573426573418,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",tz,1.0,68,0.7944055944055946,0.6041950757575758,0.9346116515418598,0.9370629370629371,-0.14265734265734253,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",tz,10.0,68,0.7860139860139861,0.6108327833690811,0.9272492784992784,0.9272727272727272,-0.14125874125874116,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pooled,0.1,149,0.7621559633027523,0.6744142782504852,0.8492303382896794,0.9011467889908257,-0.13899082568807342,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pooled,1.0,149,0.7607798165137614,0.6729285206258891,0.8419374936425593,0.8986238532110091,-0.13784403669724776,False,False,False
A_mu,"mu{0.75,1.00,2.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_2.00",pooled,10.0,149,0.7587155963302753,0.6741938920875681,0.838856765808326,0.8963302752293578,-0.13761467889908252,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pz,0.1,81,0.9026063100137174,0.8285467980295566,0.9630262391916523,0.934156378600823,-0.03155006858710563,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pz,1.0,81,0.9122085048010974,0.8388151359605251,0.97304521749437,0.9327846364883402,-0.020576131687242816,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pz,10.0,81,0.9060356652949245,0.829462624439839,0.9708315595288776,0.9286694101508915,-0.02263374485596703,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",tz,0.1,68,0.8881118881118881,0.7764260912698413,0.9744906864072703,0.937062937062937,-0.04895104895104885,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",tz,1.0,68,0.8965034965034965,0.77735161163522,0.9818282828282828,0.9370629370629371,-0.04055944055944061,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",tz,10.0,68,0.8881118881118882,0.7559702286018076,0.9757888449497446,0.9272727272727272,-0.03916083916083901,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pooled,0.1,149,0.8561926605504587,0.7839310695061107,0.9216520015393374,0.9011467889908257,-0.04495412844036695,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pooled,1.0,149,0.8626146788990826,0.7816064485652899,0.9260909090909091,0.8986238532110091,-0.03600917431192652,False,False,False
A_mu,"mu{0.75,1.00,3.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_3.00",pooled,10.0,149,0.8600917431192661,0.7911223370927318,0.9289481937400357,0.8963302752293578,-0.03623853211009176,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pz,0.1,81,0.7873799725651577,0.66784942680776,0.8821263482280431,0.934156378600823,-0.14677640603566533,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pz,1.0,81,0.7921810699588477,0.6880053908355797,0.8888356012520651,0.9327846364883402,-0.14060356652949246,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pz,10.0,81,0.797668038408779,0.6838717532467532,0.8913420005683433,0.9286694101508915,-0.13100137174211257,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",tz,0.1,68,0.7902097902097902,0.637998098290222,0.9166666666666666,0.937062937062937,-0.14685314685314677,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",tz,1.0,68,0.7776223776223776,0.5949248480972178,0.9100602079912424,0.9370629370629371,-0.15944055944055946,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",tz,10.0,68,0.7678321678321679,0.6062033232410612,0.9211681547619047,0.9272727272727272,-0.15944055944055935,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pooled,0.1,149,0.7699541284403669,0.679634814726558,0.8496575079626999,0.9011467889908257,-0.13119266055045875,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pooled,1.0,149,0.7669724770642201,0.6795880864138107,0.8492371977240397,0.8986238532110091,-0.131651376146789,False,False,False
A_mu,"mu{0.75,1.00,20.00}",3,"nuts_D_0.75,nuts_D_1.00,nuts_D_20.00",pooled,10.0,149,0.7639908256880734,0.6639356150378456,0.8530426246051246,0.8963302752293578,-0.1323394495412844,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pz,0.1,81,0.8155006858710562,0.6983399109492006,0.904307881773399,0.934156378600823,-0.11865569272976684,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pz,1.0,81,0.8175582990397805,0.7127678571428572,0.909875217863548,0.9327846364883402,-0.1152263374485597,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pz,10.0,81,0.8155006858710563,0.7062164750957854,0.9027804487179487,0.9286694101508915,-0.11316872427983526,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",tz,0.1,68,0.7944055944055943,0.6418154761904762,0.9327003588516747,0.937062937062937,-0.14265734265734265,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",tz,1.0,68,0.7916083916083916,0.6171532927259887,0.9251035307704999,0.9370629370629371,-0.1454545454545455,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",tz,10.0,68,0.7902097902097903,0.6208228668261563,0.9284402744148507,0.9272727272727272,-0.13706293706293693,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pooled,0.1,149,0.7642201834862384,0.67455900542035,0.8504327753505385,0.9011467889908257,-0.13692660550458724,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pooled,1.0,149,0.7621559633027524,0.6706418956417234,0.8425006471615194,0.8986238532110091,-0.13646788990825676,False,False,False
A_mu,"mu{0.75,1.50,2.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_2.00",pooled,10.0,149,0.7616972477064219,0.6697597616942874,0.8456849474120438,0.8963302752293578,-0.13463302752293593,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pz,0.1,81,0.9026063100137174,0.8296596749341419,0.9622507514713683,0.934156378600823,-0.03155006858710563,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pz,1.0,81,0.9094650205761317,0.8282938461431841,0.9699402532896447,0.9327846364883402,-0.023319615912208547,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pz,10.0,81,0.9067215363511659,0.8253474909700723,0.9666727941176471,0.9286694101508915,-0.021947873799725626,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",tz,0.1,68,0.8965034965034965,0.7706560447454843,0.9789288153786104,0.937062937062937,-0.040559440559440496,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",tz,1.0,68,0.9104895104895104,0.800591891168232,0.9862183908045976,0.9370629370629371,-0.02657342657342665,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",tz,10.0,68,0.9034965034965036,0.7815431297813099,0.9880021431419457,0.9272727272727272,-0.02377622377622368,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pooled,0.1,149,0.8541284403669724,0.7824350360699045,0.9203688299644183,0.9011467889908257,-0.047018348623853234,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pooled,1.0,149,0.8639908256880734,0.7892475929827437,0.9276888603765264,0.8986238532110091,-0.03463302752293573,False,False,False
A_mu,"mu{0.75,1.50,3.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_3.00",pooled,10.0,149,0.8626146788990826,0.792164613772735,0.9215938346883469,0.8963302752293578,-0.03371559633027521,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pz,0.1,81,0.8148148148148148,0.7031025480367585,0.9051615684093438,0.934156378600823,-0.11934156378600824,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pz,1.0,81,0.8141289437585734,0.7031484257871063,0.9043272293743991,0.9327846364883402,-0.11865569272976684,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pz,10.0,81,0.8127572016460904,0.713276822457378,0.9042297979797979,0.9286694101508915,-0.1159122085048011,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",tz,0.1,68,0.7706293706293706,0.5969840218926554,0.9055645161290322,0.937062937062937,-0.16643356643356633,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",tz,1.0,68,0.7916083916083916,0.6263962513726664,0.9246739730682638,0.9370629370629371,-0.1454545454545455,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",tz,10.0,68,0.7846153846153845,0.6226358165256994,0.9207755912692783,0.9272727272727272,-0.14265734265734276,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pooled,0.1,149,0.7681192660550459,0.6709244578093676,0.8499007553286887,0.9011467889908257,-0.1330275229357798,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pooled,1.0,149,0.7685779816513761,0.6791998389940462,0.8574291353709624,0.8986238532110091,-0.130045871559633,False,False,False
A_mu,"mu{0.75,1.50,20.00}",3,"nuts_D_0.75,nuts_D_1.50,nuts_D_20.00",pooled,10.0,149,0.7681192660550459,0.6739024943666521,0.8526469890943575,0.8963302752293578,-0.12821100917431194,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pz,0.1,81,0.9046639231824416,0.831268020708881,0.9622620018731682,0.934156378600823,-0.029492455418381414,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pz,1.0,81,0.9170096021947873,0.8477269585253456,0.9739456202233979,0.9327846364883402,-0.01577503429355287,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pz,10.0,81,0.9197530864197532,0.8438207671957674,0.9764348667450519,0.9286694101508915,-0.008916323731138376,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",tz,0.1,68,0.8979020979020979,0.7551392572944297,0.9944575471698113,0.937062937062937,-0.03916083916083912,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",tz,1.0,68,0.9034965034965036,0.7543460925039872,0.9955617715617715,0.9370629370629371,-0.03356643356643352,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",tz,10.0,68,0.8951048951048952,0.7320750203123589,0.9999999999999999,0.9272727272727272,-0.03216783216783203,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pooled,0.1,149,0.8649082568807339,0.788299408924409,0.9282675368377776,0.9011467889908257,-0.03623853211009176,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pooled,1.0,149,0.868348623853211,0.7863189264297207,0.9384893822393823,0.8986238532110091,-0.03027522935779814,False,False,False
A_mu,"mu{0.75,2.00,3.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_3.00",pooled,10.0,149,0.8697247706422018,0.7849377406005541,0.9381475354072608,0.8963302752293578,-0.026605504587156048,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pz,0.1,81,0.7860082304526748,0.6902867383512544,0.8799823346523459,0.934156378600823,-0.14814814814814825,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pz,1.0,81,0.7969821673525378,0.7043790417401529,0.8921595471521941,0.9327846364883402,-0.1358024691358024,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pz,10.0,81,0.7969821673525378,0.7035695554445554,0.8780637037406778,0.9286694101508915,-0.13168724279835375,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",tz,0.1,68,0.7888111888111887,0.6203804966962861,0.9226795682387787,0.937062937062937,-0.14825174825174825,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",tz,1.0,68,0.7832167832167832,0.6192166952544312,0.9177841530054645,0.9370629370629371,-0.15384615384615385,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",tz,10.0,68,0.7804195804195805,0.5992063492063493,0.9231026785714286,0.9272727272727272,-0.14685314685314677,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pooled,0.1,149,0.7534403669724771,0.6543493500493109,0.8370687791557628,0.9011467889908257,-0.1477064220183486,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pooled,1.0,149,0.7552752293577982,0.6610978979383206,0.8393980451739528,0.8986238532110091,-0.1433486238532109,False,False,False
A_mu,"mu{0.75,2.00,20.00}",3,"nuts_D_0.75,nuts_D_2.00,nuts_D_20.00",pooled,10.0,149,0.755045871559633,0.6600843475004681,0.8318584437457116,0.8963302752293578,-0.14128440366972483,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pz,0.1,81,0.9032921810699588,0.828570448755634,0.9664389446760137,0.934156378600823,-0.030864197530864224,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pz,1.0,81,0.9101508916323732,0.8238044713906783,0.9707656885842793,0.9327846364883402,-0.02263374485596703,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pz,10.0,81,0.9094650205761317,0.8294006616514094,0.9748125937031484,0.9286694101508915,-0.019204389574759895,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",tz,0.1,68,0.9020979020979021,0.7877450980392158,0.983050847457627,0.937062937062937,-0.03496503496503489,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",tz,1.0,68,0.9118881118881119,0.8181468531468531,0.9854546403888509,0.9370629370629371,-0.025174825174825166,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",tz,10.0,68,0.9132867132867133,0.8137931034482759,0.9828231507684045,0.9272727272727272,-0.013986013986013957,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pooled,0.1,149,0.8736238532110092,0.7987386117320329,0.9340579670816734,0.9011467889908257,-0.02752293577981646,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pooled,1.0,149,0.8798165137614679,0.8114686279407757,0.941362049984775,0.8986238532110091,-0.01880733944954127,False,False,False
A_mu,"mu{0.75,3.00,20.00}",3,"nuts_D_0.75,nuts_D_3.00,nuts_D_20.00",pooled,10.0,149,0.8798165137614677,0.8077968256400155,0.938938786907537,0.8963302752293578,-0.016513761467890076,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pz,0.1,81,0.8189300411522634,0.7147447230258224,0.9127822948546632,0.934156378600823,-0.11522633744855959,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pz,1.0,81,0.8182441700960219,0.717130788485607,0.9111376476630714,0.9327846364883402,-0.1145404663923183,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pz,10.0,81,0.8182441700960219,0.7053838621760161,0.9049911701831025,0.9286694101508915,-0.11042524005486964,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",tz,0.1,68,0.7832167832167832,0.6237696158008658,0.9187723214285713,0.937062937062937,-0.15384615384615374,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",tz,1.0,68,0.779020979020979,0.6124003189792664,0.9151477361685083,0.9370629370629371,-0.15804195804195809,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",tz,10.0,68,0.7734265734265734,0.5860063844086022,0.9090909090909091,0.9272727272727272,-0.15384615384615385,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pooled,0.1,149,0.7594036697247707,0.6669044311916476,0.8483972151914438,0.9011467889908257,-0.14174311926605498,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pooled,1.0,149,0.7568807339449541,0.651269559032717,0.8399734007401534,0.8986238532110091,-0.14174311926605498,False,False,False
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pooled,10.0,149,0.7573394495412844,0.6615027697577477,0.8487583932212639,0.8963302752293578,-0.13899082568807342,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pz,0.1,81,0.9026063100137174,0.8173728813559322,0.9635308541520057,0.934156378600823,-0.03155006858710563,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pz,1.0,81,0.9087791495198903,0.8266365836239057,0.9707722738218094,0.9327846364883402,-0.02400548696844995,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pz,10.0,81,0.9087791495198903,0.830961522243306,0.9700255102040817,0.9286694101508915,-0.0198902606310013,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",tz,0.1,68,0.8951048951048951,0.772326903638814,0.9759672619047619,0.937062937062937,-0.04195804195804187,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",tz,1.0,68,0.9118881118881119,0.789060271744737,0.9888544158692185,0.9370629370629371,-0.025174825174825166,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",tz,10.0,68,0.9090909090909092,0.8016904506786154,0.9895989947552447,0.9272727272727272,-0.018181818181818077,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pooled,0.1,149,0.856651376146789,0.7784962985600579,0.9239179512076708,0.9011467889908257,-0.044495412844036686,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pooled,1.0,149,0.8660550458715596,0.7948091336355579,0.9252000803067876,0.8986238532110091,-0.03256880733944956,False,False,False
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pooled,10.0,149,0.864908256880734,0.7871113782051282,0.9260906171679197,0.8963302752293578,-0.03142201834862379,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pz,0.1,81,0.8168724279835392,0.7129380053908355,0.9053773397052967,0.934156378600823,-0.1172839506172838,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pz,1.0,81,0.8134430727023318,0.70915020430961,0.9049995319283876,0.9327846364883402,-0.11934156378600835,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pz,10.0,81,0.8127572016460904,0.7062312593703148,0.9055948515769945,0.9286694101508915,-0.1159122085048011,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",tz,0.1,68,0.7580419580419582,0.5911353740599024,0.9062510926573426,0.937062937062937,-0.1790209790209788,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",tz,1.0,68,0.7762237762237763,0.5943892045454545,0.9287125492210238,0.9370629370629371,-0.16083916083916083,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",tz,10.0,68,0.7650349650349652,0.5881628252262443,0.9092577734765235,0.9272727272727272,-0.1622377622377621,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pooled,0.1,149,0.7667431192660551,0.6725171247375193,0.8520844332785144,0.9011467889908257,-0.13440366972477058,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pooled,1.0,149,0.7639908256880734,0.6754059394760613,0.8566137085743899,0.8986238532110091,-0.1346330275229357,False,False,False
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pooled,10.0,149,0.7626146788990825,0.6691610007914238,0.8466404003323085,0.8963302752293578,-0.1337155963302753,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pz,0.1,81,0.9053497942386831,0.8314510489510489,0.9632716239919256,0.934156378600823,-0.028806584362139898,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pz,1.0,81,0.914951989026063,0.8373258377425044,0.970323276236849,0.9327846364883402,-0.017832647462277196,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pz,10.0,81,0.9197530864197531,0.8429099340353425,0.9771484420928865,0.9286694101508915,-0.008916323731138487,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",tz,0.1,68,0.9020979020979021,0.7606258841762857,0.9958512931034482,0.937062937062937,-0.03496503496503489,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",tz,1.0,68,0.9034965034965036,0.7607609617478038,0.9999999999999999,0.9370629370629371,-0.03356643356643352,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",tz,10.0,68,0.8937062937062938,0.7271342579039815,0.9968155473912051,0.9272727272727272,-0.03356643356643341,False,False,False
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pooled,0.1,149,0.8635321100917431,0.7824999235894615,0.9271720138980202,0.9011467889908257,-0.03761467889908254,False,False,False
